"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",1.53068960138495,1.63433398719652,1.72181237900287,1.4162009250073,1.44220174271597,1.53973124818269,1.53068960138501,1.53068960138495,1.53068960138495,1.53068960138495,1.4162009250073,1.6348918457875,1.44220174271597,1.36816771823877,1.4773004020971
"2",0.0766997123742274,0.0690899671184689,0.069089967118474,0.044415144835626,0.0766997123742591,0.0430344301512448,0.0722977990371271,0.0690899671184685,0.0690899671184726,0.0745080720772651,0.0626911096045888,0.0739938082975162,0.0690899671184726,0.0918300611972217,0.0802761943059443
"3",0.031946783382694,0.0905333146483758,0.0928271778724776,0.0905333146483758,0.0905333146483758,0.0905333146483758,0.0918580044210957,0.0979165199468214,0.0967694008771646,0.0987129311728386,0.031946783382694,0.109909199750007,0.0923579797608422,0.102315532476308,0.0905333146483758
"4",0.0802553260274175,0.143340323987853,0.102649887964626,0.112685552155763,0.143340323987853,0.102649887964626,0.102649887964626,0.102649887964626,0.102649887964626,0.0645581915836947,0.102560596686742,0.116032318097281,0.10444547515461,0.10444547515461,0.113219645432894
"5",5.8811045049607e-05,5.8811045049607e-05,5.8811045049607e-05,5.8811045049607e-05,5.8811045049607e-05,5.8811045049607e-05,5.8811045049607e-05,5.8811045049607e-05,5.8811045049607e-05,5.8811045049607e-05,5.8811045049607e-05,5.8811045049607e-05,5.8811045049607e-05,5.8811045049607e-05,5.8811045049607e-05
"6",0.281624737334921,0.357153819943068,0.357153819943068,0.428679105414943,0.458640617736493,0.357153819943068,0.347106822006572,0.364334588384615,0.351113133458641,0.294518249445708,0.316647390739557,0.351113133458641,0.357153819943068,0.399462507287296,0.357153819943068
"7",0.0222179447697173,0.0200920285710096,0.0200920285710096,0.00557561175870514,0.0200920285710096,0.0202190767892241,0.0207404793298476,0.0243082109789428,0.0206155697577274,0.0210953418902949,0.00557561175870514,0.0200920285710096,0.0247733261622925,0.0200920285710096,0.00557561175870514
"8",0.0906919117349537,0.0989073028034276,0.0906919117349537,0.099594874104475,0.109794336314268,0.0989073028034276,0.095984991699818,0.0906919117349537,0.0493264493623049,0.0906919117349532,0.108118832737117,0.0935746050470329,0.0906919117349537,0.0493264493623049,0.0661814520092867
"9",0.241580233643597,0.24697454256631,0.236790990986396,0.24697454256633,0.239632943096644,0.24697454256633,0.244912101464302,0.24697454256633,0.254053387164118,0.237590612726162,0.24697454256633,0.244912101464302,0.237590612726162,0.252074838548417,0.270302907930514
"10",5.8811045049607e-05,5.8811045049607e-05,5.8811045049607e-05,5.8811045049607e-05,5.8811045049607e-05,5.8811045049607e-05,5.8811045049607e-05,5.8811045049607e-05,5.8811045049607e-05,5.8811045049607e-05,5.8811045049607e-05,5.8811045049607e-05,5.8811045049607e-05,5.8811045049607e-05,5.8811045049607e-05
"11",0.224931254499313,0.234668352893573,0.242417624920768,0.242583597092153,0.223165466997271,0.234668352893573,0.230872631801067,0.266648043406209,0.234668352893571,0.233401357975541,0.230536980353494,0.225976680767247,0.230079804407371,0.23466835289359,0.234668352893574
