"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.277773412010163,0.255034659689354,0.196153684716679,0.256338534479725,0.266526970952441,0.278941080831328,0.228920270427332,0.274707808923309,0.277453444713299,0.277773412010162,0.256338534479725,0.262144806138126,0.266526970952441,0.252026721918376,0.229058352429666
"2",3.17735868570143,3.1331739424539,2.71127822590979,2.65244004958855,2.94652297172683,2.75342356008758,3.00381686773104,3.12563167417296,3.26108416794886,3.16617325646058,3.10791814009093,3.19625860601683,3.1331739424539,2.99041307882669,2.98170346651891
"3",0.595649922314312,1.92511992894152,1.91961354657663,1.92635669226664,1.92343188025126,1.92314019447632,1.92219710516164,1.84349402223754,1.90830294774273,1.83804736016631,0.595649922314312,1.71517984535184,1.92159375248281,1.40803435644583,1.9230475245888
"4",1.33002997620285,1.38271462276915,1.70044509217851,1.54775328257409,1.38271462276915,1.70044509217507,1.70044509208573,1.70044509208573,1.70044509185467,1.03238297972776,1.52786626843832,1.59238937566621,1.68973512033103,1.68973512033103,1.59840432819336
"5",-4.9712618964648e-101,-7.40427133266394e-101,-9.16610815384331e-102,-1.10812553752433e-100,-2.0324255647989e-100,-8.71769323229643e-101,-2.28251283740087e-100,-2.28251283740087e-100,-5.59888107664051e-101,-9.02591297754754e-101,-6.45503727570798e-101,-9.0259129775464e-101,-6.40027128920167e-101,-1.10812553752433e-100,-5.12384357150154e-101
"6",1.10149328231446,1.33891471671922,1.33917046181511,1.01424919243373,0.84966265963875,1.3384211064159,1.32810927547291,1.33420702607752,1.27022418774257,1.18095656573138,1.25733620416202,1.27022418774257,1.3385941637607,1.25537387842507,1.33806055929901
"7",1.7821008722756,2.53357304955468,2.48384557938022,1.29953784223525,2.54762016070535,2.54249756811854,2.54063696653861,2.47970192692977,2.53894813528918,2.17779805705461,1.29953784223525,2.54867613319442,2.47501286535824,2.48384557938022,1.29953784223525
"8",2.0412075616597,1.91437607700521,2.04530025534075,1.99639666985279,1.76182633052111,1.91437607700521,2.01192370141511,2.00491214508257,1.35060059352383,1.81464967137488,1.80384139895681,2.02934789927531,2.02759664338987,1.35060059352383,1.48587081086186
"9",0.831830635278212,0.718296048743823,0.705623615808198,0.833273157564649,0.822971997512077,0.833273157564649,0.818825121900146,0.826744118444281,0.838881528117966,0.532378726036936,0.825692191067595,0.818825121900146,0.532378726036936,0.765124868359071,0.765608564971822
"10",-4.98387880615809e-100,-4.92580840458969e-100,-4.23203404864473e-100,-4.61464054490645e-100,-4.98319619954685e-100,-4.96652048825858e-100,-4.99994262693139e-100,-4.23203404864473e-100,-4.56379757335825e-100,-4.23203404864473e-100,-4.59447751882323e-100,-5.04350305637432e-100,-4.92580840458969e-100,-4.59447751882323e-100,-5.04350305637432e-100
"11",0.456763484612141,0.411194612966507,0.508991580120233,0.51099002531925,0.490630811081876,0.445881201189513,0.511669234990533,0.333496757872919,0.485111669466617,0.459424805911483,0.504846312196289,0.506862015517354,0.504588500861263,0.506676964528812,0.507232818571811
"12",0.555162947508614,0.522403678948284,0.532438377671031,0.436176557413824,0.553547202441328,0.546146632182938,0.5123975788157,0.515163643168685,0.53452330147561,0.528658312103087,0.522403678948284,0.529685717742889,0.5123975788157,0.551578167475663,0.336095860291151
"13",0.883519951316058,0.979523201520126,1.49815102754135,1.48824514586298,1.46959375523412,1.48824514586298,1.46974411804345,1.40500107101818,1.42634023401357,1.51016353326049,0.883519951316058,1.51387337379174,1.46504134945879,1.51748723163853,1.50931535526597
"14",5.14129184847562,4.7725214365669,4.97880456222325,5.08274383083523,4.88168429401886,4.88168429401886,4.8318422933201,4.85555989580232,4.78109699019979,4.59244697440255,5.02837827773128,4.5767577910334,5.02903157694407,4.9430932743143,4.97880456222325
"15",3.60587730314425,3.60587730314425,4.060095702082,2.93987824948442,4.42295117037274,4.32364411857903,2.93987824948442,4.41587747631877,4.4246095231157,3.94528305933763,4.21777952829041,4.34771389294987,4.43539895602694,4.00576511103135,4.20785654777371
"16",0.273822275122207,1.29166071991095,0.273822275122207,1.27701626380655,1.13875825358262,1.16602195432411,0.273822275122207,1.27997215589333,1.29003372676005,1.24680536523629,1.2917992793297,1.28845687032555,1.24680536523629,1.13875825358262,1.28845687032555
"17",6.77628887933458,6.37874672960192,6.05946791398236,4.94671377940005,6.77628887923704,5.1476114807421,6.50140819033285,6.51842169687563,6.16190771982903,6.16190771982903,6.33073248555421,6.31452811165461,6.3431038578895,6.33073248555421,4.94671377940005
"18",4.83962960809901,6.00326657537031,6.67834157856723,6.00326657537031,6.44146476182598,6.25785668499844,4.83962960809901,6.43460365134408,6.60364147195548,6.83483810473663,7.07550418122733,6.64358043951372,7.07550418122733,6.62676544087501,6.60364147195548
"19",0.487830377652627,0.357278109787638,0.66094272201498,0.684801465274902,0.70293005645924,0.66094272201498,0.697317157952601,0.69863304158096,0.707859732333644,0.695883533246038,0.704874173832017,0.688963815468568,0.704874173832017,0.704905970260603,0.713764772330387
"20",0.207998725726158,0.199657181585103,0.103379445228249,0.207921917170675,0.134930447660219,0.188888860836562,0.207634617717502,0.204250762043359,0.103379445228249,0.207592490825494,0.199657181585103,0.206127351141243,0.208061417218199,0.195390823506901,0.134930447660219
"21",1.14811481129733,0.82976115463184,1.14815849131777,0.805560440499701,1.03040728745251,1.14262146439575,0.740822763930125,0.740822763930125,1.1483077618229,1.10194723828853,1.14827797002109,1.12669975558494,0.740822763930125,1.03040728745251,1.14820061788859
"22",0.195784010648582,0.260155751539011,0.251439299170198,0.257239780093892,0.253574599236196,0.230287808764845,0.259638668415814,0.210737531879281,0.241921845091587,0.203223267905288,0.258544591330238,0.210737531879281,0.247352161386366,0.254868729857344,0.236139209423934
"23",4.6142029962166,4.33839689013873,5.07583128978148,4.6310126932049,4.98082753785878,4.66293623445434,4.65803318873056,4.65803318873056,4.65803318873056,2.15032607768267,4.77599025711172,4.65803318873056,4.81763148368899,5.07074568926142,4.74960887196087
"24",0.347323193380354,0.57053953556596,0.577860833409416,0.561289609020538,0.635928552616712,0.646583866458189,0.647699775706192,0.647995250424948,0.647995250386268,0.59153105788586,0.647995249714935,0.647995250424948,0.647995250426762,0.551778535362504,0.639732863739903
"25",0.077212057892691,0.0900185168568165,0.0889929092521675,0.0663929764201754,0.094835417617483,0.0900185168568165,0.092969000983692,0.0673625082085814,0.0948504170542226,0.094865077965319,0.0948522494568008,0.092969000983692,0.094835417617483,0.0663929764201754,0.0791539215076868
"26",0.188124885120762,0.210062007941056,0.24828018285779,0.24786922807863,0.239850687548262,0.239850687548262,0.253220293432711,0.243980626052098,0.233269932203284,0.224851271334582,0.243967366886813,0.244301821250592,0.252261598556864,0.221028534300932,0.243980626052098
"27",0.576403544535865,0.528544081858369,0.504001243327336,0.550828156762782,0.424175114132903,0.463208212701342,0.576403544535865,0.500306952670864,0.544026152550254,0.55911045710905,0.545605913185657,0.553578705924369,0.54543906482458,0.56058043244587,0.528544081858369
"28",0.0553886213580408,0.072409107599239,0.0795744788773418,0.079139015220457,0.0803657586636012,0.0617070757679471,0.0553886213580408,0.079139015220457,0.0793306499234886,0.079139015220457,0.0624836621966229,0.0677726217872282,0.0624836621966229,0.0624836621966229,0.0677726217872282
"29",0.0498939001192405,0.0490021662703636,0.0520535024643186,0.0505083462922773,0.0433667466806614,0.0467246594903584,0.0499192710355554,0.052379008095042,0.0467246594903584,0.0457372684783355,0.0532272364361149,0.0343188851165185,0.0490021662703636,0.0532205572967769,0.0433667466806614
"30",-8.10930216216321e-101,1.12752641680676,1.06992625222724,-8.10930216216321e-101,1.14525844777596,1.14525844777596,1.14525844777593,1.07076144721448,1.09066808617994,1.1106547076771,1.14525844777082,-8.10930216216321e-101,1.09789836916616,1.10829163153506,1.14525842749449
"31",1.35188275673374,1.17552438765245,1.22776607834853,1.43160767542143,1.28785398324161,1.42086513335431,1.36975860808281,1.17552438765245,1.40914843200246,1.3216253172019,1.35188275673374,1.36526609522548,1.12073558594841,1.19067133507906,1.12073558594841
"32",1.10951882423848,0.886362508334704,1.10951882423848,1.631588215439,1.52194479896862,1.55077527874256,1.52839393528463,1.52538764476523,0.886362508334704,1.63158824539219,1.63158825552711,1.58057970874543,1.63158824539219,1.63158825743763,1.56327407812895
"33",0.327395914636184,-3.22641030190525e-100,0.321083909585177,0.322822579010782,0.327052389608771,0.327048432608898,0.326855226950153,0.32939183961745,0.326855226950153,0.321778353415572,0.324444917897302,0.322822579010782,0.327071742027742,0.327052389608772,0.327052389608772
"34",0.437106988945946,0.451284809300115,0.42833227469695,0.429977154737902,0.453927366456729,0.429977154737902,0.311316295142513,0.431385875845084,0.457630275247315,0.453927366456729,0.468779044754236,0.439757405544496,0.383362314858762,0.449473485218172,0.448303732843167
"35",-1.60819612116063e-100,-2.21465535970477e-100,-2.23931606807242e-100,-3.26801285594962e-100,-2.6503845476118e-100,-1.78241152362623e-100,-2.0693759244772e-100,-1.78241152362623e-100,-1.87971347750779e-100,-1.44205597633449e-100,-2.57010885862521e-100,-2.6503845476118e-100,-2.23217773852012e-100,-1.58385659053528e-100,-2.23931606807287e-100
"36",0.0897218286778616,0.0727407549347887,0.0727407549347887,0.0758255874274338,0.0908968731463234,0.0872401497371513,0.0826923373505068,0.0809776654424804,0.0892748792719173,0.0874977374914477,0.0867707188168151,0.0829658071683519,0.0758255874274338,0.080554350447366,0.0867614854326894
"37",0.00758794434272399,0.0158955998561516,0.0155231605188553,0.0157194510905422,0.0158437021389382,0.0162486514354525,0.0157194510905422,0.0157491331418206,0.0132801743181085,0.0160164607406514,0.0161242135175501,0.0157194510905422,0.0158395829734935,0.0127326725611764,0.015180441858245
"38",0.681039825423704,0.635307962471988,0.329357420429209,0.63434942309506,0.678465922131434,0.584837925177528,0.675158656240945,0.678860601611599,0.681039825417292,0.681039825354279,0.675941078273435,0.491851627435634,0.681039825437212,0.659648845176301,0.681039825445266
