"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.0107584238507188,0.0297091579390858,0.00137272437520083,0.205543396901341,0.101757266791472,0.00274248469924893,0.0182057445561955,0.00949364360775405,0.0248974947760459,0.0804205826595554,0.493230829345313,0.0567445813099573,0.320995430484365,0.0521865785523996,0.102800289190129
"2",0.0207558820222653,0.102894013641472,0.235425102661706,0.0623192234757357,0,0.287369452822535,4.44089209850063e-16,0.217752512323466,0.230026956476751,0.124546177489221,0.390698488547088,0.178704129130106,0.2180816489577,0,0.195172384236144
"3",0.146814275463592,0.429712115823927,0.170630066373179,0.145055570568421,0.226980722101265,0.219031029994286,0.140418147838527,0.263599201828789,0.000288938767848133,0.129166038089856,2.22044604925031e-16,0.193422820371792,0.154322675429429,4.44089209850063e-16,0.000295600180389776
"4",0.0539045301288777,0.00831282968705769,0.051273427942052,0.0713701883824767,0.0408946924863749,0.0283986766341268,0.0232763017015833,0.0230380670670698,0.038856790550767,0.0299542050367384,0.103553764545535,0.0747076189026155,0.000320827405383861,0.0360488190859912,0.0596912880778423
"5",0.0251669084391541,0.0159098369741254,0.00551175339429323,0.0130182557924666,0.00555103028792732,0.0152391523314731,0.0397521638039086,0.00890694019677684,0.0466387267641894,0.0133668596814159,0.00669265078025508,0.0544219236671301,0.00940419730369011,0.00583581062685578,0.0353227401552465
"6",0.146756650579793,0.106426086467594,2.22044604925031e-16,0.00675765746476651,0.0732070122072599,0.00498862172935852,0.00131883377694832,0.0694315225176268,0.0387700871652888,0.00207717097537251,0.0553924526264803,0.00266211038325974,0.00175460361338123,0.00761750074176641,0.00586399501019986
"7",0.153746070376769,0.183925169379525,0.145215168811846,0.202732169675956,0.167165341459759,0.139241409233931,0.177147336226372,0.163635238377184,0.277812599504543,0.114705244149101,0.174664604914309,0.207092193161642,0.122788537377874,0.212377962897062,0.158168591485449
"8",0.429150144256477,0.135775390863781,0.611635924481913,0.100221187864926,0.178227864860725,0.160032984126798,0,0,0.0109474025099039,0.00763844626398036,0.0211807901964211,0.146821076395615,0,0.0155647548688979,0.622612292075784
"9",0,0.233711359215036,1.06131433813672,0.267651859840444,0.274724825205462,0.445315936371073,0.501713151730393,0,0.578478254990227,0.232029214617284,0.692641879131098,0.232029214617284,0.233711359215036,0.233711359215036,2.22044604925031e-16
"10",0.0777241315496706,0,0,0.17743877519522,0.223508159524921,0.184072158036051,0.101409101567145,0.116420377834674,0.104339731422683,0.169480379113775,0.279029599087967,0.0948161461267181,0.12906232562983,0.17743877519522,0.302271885403154
"11",0,0.438685962258839,0.731495128968575,1.00281915161584,0,0,0.605363620407947,0.823385136401475,0.890387935896298,0.822960111102429,0.825238002833997,1.09861228866811,0.825238002833997,0.822960111102429,0.372399731222949
"12",0.0288199504503543,0.00872964110629463,0.0727643544478878,0.026736141025846,0.078693504008356,0.518017453020572,0.122191567997533,0.174642067612232,0.0822392397533916,0.0623528776077211,0.0552588617258193,0.0495337810568109,0.0811508901218259,0.046885509204376,0.00725586097027262
"13",0.00460982305445213,0.00578909702779022,0.00153843913765361,0.00531260351364279,0.0161209036239365,0.00481366103159094,0.0059522307605939,0.0616580748344571,0.0199354790065934,0.0581926654344845,0.0132228377686474,0.00443013330375305,0.0611983986549872,0.00816723168045167,0.0021086334394645
"14",0.0462572136909212,0.107082498374965,0.0389735917706886,0.041147881796362,0.0554571345508037,0.0237591813287477,0.0501031277051148,0.0189219110721569,0.00197433636076084,0.0526975638462349,0.0266741137911821,0.000599901871783007,0.04911741168743,0.0334835299464133,0.0763526164270729
"15",0.0604652301669683,0.167435824623644,0.00655070428221938,0,0.0120458841645357,0.400148787357358,0.438481882353674,0.313422361393486,0.548621883307665,0.393849843265098,0.444407626140438,0.259615359903169,0.639553760697493,0.105252172492757,0.639553760697493
"16",0.0258466248945934,0,0.0463314750767706,0.0508996048674883,0.068339906888442,0.403884692980679,0.081123546664907,0.00453932915444381,0.0729257009385153,0.0410760037163743,0.0360467917431807,0.141452043570785,0.0725659221552512,0.0474643400319592,0.0835338920593019
"17",0.532567966890175,0.211443303228219,0,0.545196058340176,0.456200869416632,0.296898142158118,0.371144230503083,0,0.879908860388316,0.391177544082269,0.667767444486448,0.448653180519277,4.44089209850063e-16,0.155781884525867,0.17186767971325
