"","V1","V2","V3","V4","V5","V6","V7","V8"
"50",55,3.58294667634425,3.24361993781097,2.87823699084474,1.76230442531849,2.44998407520227,1.77517695867993,2.87750657107668
"51",56,3.31096851808712,3.09034890804583,2.71397477075473,1.18714720753431,2.67393781136082,1.18748956815292,2.71295792171436
"52",57,9.9536051014958,9.95360510152281,9.95360510152979,3.18945888403416,9.93869371583877,2.88199792647655,3.09790860670623
"53",58,3.79131513175604,3.15509929258006,3.21489746742209,3.10897147916732,3.22823943926913,3.11434829765814,3.03227427069148
"54",59,0.924940402899179,0.85220550306628,0.743355744962255,0.344950796620343,0.456117199017312,0.344950793879538,0.456466898123991
"55",60,5.48883569054617,4.79115914086262,4.94356194658274,4.742442156842,4.96816553806438,4.75021436576857,4.74298303551083
"56",61,5.6816167196639,5.26952733548581,5.20825670192942,5.19478480063743,5.2110406282562,5.19715382268226,5.21036823224547
"57",62,0.021674841635452,0.0216453789750721,0.0216327382859913,0.0569429846908871,0.0213648377967284,0.0215561463789291,0.0214282724140816
"58",63,0.0153496452379131,0.0153496452385731,0.0153496452386802,0.140349416401351,0.0150835564828381,0.015349655592348,0.0146637084258175
"59",64,2.55251856368516,2.53269162588513,2.404827576014,0.896308837219301,1.95358820408885,0.896308837229337,2.40281138840567
"60",66,1.55082841395237,1.55082841396797,1.55082841396821,1.02734315599909,1.44448523680813,0.83525307431685,1.5508284156716
"61",67,0.363401019049351,0.342426822752921,0.339307972344463,0.38823708087102,0.33741476705621,0.320447183938633,0.337414767022276
"62",68,5.16478597392351,4.78581384997729,4.28868187536669,1.97178554409211,4.23875678921609,1.97178554409211,4.28560839103003
"63",69,0.494700780323727,0.475280148257744,0.447154683158367,0.301932265792176,0.386459583773826,0.281738873618755,0.341248980368554
"64",70,0.901559805107199,0.901559805121837,0.901559805123977,1.24881278475083,0.84011593529046,0.901559840275989,0.901559810085191
"65",71,0.428157285234925,0.428157285237446,0.428157285237568,0.56088530399354,0.426198845742085,0.428157331528855,0.428157289042719
"66",72,1.80189770710331,1.79392683980236,1.76133737750375,1.19008798486122,1.36420924532244,1.20211545870722,1.36417655634998
"67",73,0.244258910670352,0.24425891067832,0.244258910679695,0.406882291279253,0.233639213411511,0.244259025630211,0.134975120234738
"68",74,2.69546006463505,2.46656228745851,2.15115342500028,1.09091408599156,1.6926783281678,1.28084149648227,2.15022044589495
"69",75,6.57016691847416,6.39728623412475,6.13875166138013,5.60932676503135,6.10442342318603,5.60932676184614,6.13702514722598
"70",76,2.2756799347835,1.97978142412004,1.61584359603115,0.629200986248969,1.57622015159029,0.782298161433737,1.61554303519134
"71",77,2.56681029238806,2.41414468775862,2.10670072353934,0.693190567285993,1.46174471031222,0.70288477667029,2.1078965593519
"72",78,4.72470172908325,4.24195352510754,4.55680594233718,4.24328563293903,4.55218772969392,4.24228856893581,4.10908015816737
"73",79,2.4276362969897,2.42763629701539,2.42763629701837,3.01240179389119,1.97649333216964,2.42763637585443,2.42763630538031
"74",80,0.194178068966811,0.15761926992672,0.119345142473888,0.0849393778731245,0.0880815339559058,0.0686658355026587,0.088049916012218
"75",81,1.15844465108974,1.11046763336955,0.989786436480301,0.334958852401335,0.677825978322469,0.334958852273445,0.989351823453585
"76",82,1.80753676754109,1.80753676755175,1.80753676755254,1.10069193524899,1.75134592811603,0.953270442686505,0.953270442583563
"77",83,0.736293254183587,0.736293254197654,0.736293254199654,0.822722805712707,0.708524443706205,0.736293296601597,0.736293258132356
"78",84,3.34674522548717,3.22879645816725,2.90526438624257,0.487772949635874,2.86682401783994,0.487772949635874,2.90296489014741
"79",85,6.13342292833721,6.1334229283495,6.13342292834978,4.34376434355316,6.09772766302632,4.21163304093059,4.31087998093811
"80",86,1.31278662671607,1.31278662673157,1.31278662673471,1.75055413140249,1.28505461610907,1.31278665837434,1.31278662672066
"81",87,3.84391749541301,3.84391749541651,3.8439174954173,3.79998984936915,3.84391751940517,3.77856424696147,3.76152132521839
"82",88,6.0162395282551,6.01623952828046,6.01623952828383,3.79298778842434,5.57584037853522,3.54399560571789,3.54399560618633
