"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"29",32,0.0168770239967233,5.8811045049607e-05,0.0539607831926601,0.000689378609208781,0.264645679122377,0.00289329114431012,0.563441790032029,0.000722448393014658,0.0118530037438379,0.764304249119318
"30",33,9997902219.84832,9999286897.91561,0.0659474510322813,1.0705846999423,10,721166.849175032,10,2623.09379498269,2481.33448494306,-10
"31",34,9994075861.26419,9998502423.98763,0.000553812979511915,0.859238703777079,10,711050.585032503,-10,2117.73433382099,2625.0000006153,-10
"32",35,0.223961740939891,0.00458081808413679,-7.10782414803575,0,-10,0,-5.92622434598187,0,0.00429499179330923,0.897831891674091
"33",36,0.303206023696924,0.00443633690685852,-7.10736694310271,0.00096273001885421,0.0253831742005774,0,-5.68843351124346,0,0,-10
"34",37,9999783234.58595,9998664395.33091,0.0143632791496945,0.428949193173868,10,1305912.66074755,10,3816.23572354355,3721.25680010988,-10
"35",38,9997826954.87151,9996101036.16424,0.16720088788841,2.24931423306276,10,0.153585460138597,10,0.153586687844703,0,10
"36",39,9996329167.22485,9997722239.60751,0.014639726494649,15.8341065136416,10,358503.075279593,10,1374.89685539479,1544.07654730886,-10
"37",40,9999247779.59947,9998591719.19104,0.0597586154456012,1.42950653771663,10,855779.566185497,10,4557.69623258487,5891.43276503917,10
"38",42,0.339098827117316,0.00933464675948417,-0.386945988282832,0.000753535541995317,0.0834440042812556,0,-0.386947075386133,0,0.00884735079303352,0.922064152159653
"39",43,0.228400538291185,0.00292965052156546,-0.19167185624873,0,-0.191670114580471,0,-0.191670180568157,0,0.00287950412735236,0.916844340317337
"40",44,9997256318.23728,4.36220679661903,-0.0019145117126597,0.218321165162076,5.87167614076322,165396.263535197,-9.99999972912181,0,3.84260093490595,-10
"41",45,1.83833970401123,0.160198023087317,-0.0974953621171976,0.000547656718507341,-10,0.0663159234903315,-3.23121502460157,0,0.000198757557494851,-10
"42",46,9996080184.09332,9997080447.28645,0.536899367164349,13.4916448813883,10,0.0258741245881244,10,0,0,0.536909115157026
"43",47,0.222812121057208,0.0046744360778498,-0.222140070636033,0.000998456084055768,0.094999219831332,0,-0.222141639925248,0,0.00465370894570995,0.954721435148325
"44",49,0.570460319445567,0.0148850461666173,-0.41872799646567,0.000514969625383053,0.100615412810907,0,-0.418727286990318,0,0.0135900263852767,0.912653141611171
"45",50,2.2280722698209,0.0901796867068477,-0.189849434851029,0,-0.189848947601629,0.121228352285755,-10,0,0.0936805899830434,0.847331001961166
"46",51,9998572731.32093,9995092005.91759,0.136696890225862,4.93553320967438,10,0.00662165571146814,1.74478794980802,0.00275472043851802,0,1.38327354931667
"47",52,0.460535027335117,0.445721322564623,0.0048586912442334,0.225876424981743,3.14429473462981,0.410478785099787,0.571616774403123,0.410477425026791,0,0.571614901495854
"48",53,9999098294.0876,9997945934.8132,0.211818113013022,1.99577820357548,10,0.118053252011023,10,0.118051013434338,0,10
"49",54,0.197190153190969,0.00338466007307189,-0.189986189678331,0,-0.18998505757333,0,-0.189985045851007,0,0.00325921800311803,0.959518739448419
"50",55,0.361493725494425,0.0134377786333677,-0.224317317167034,0.000753800105722485,0.0954546025935702,0,-0.224318979449922,0,0.0131284406521681,0.93553169308926
"51",56,0.278324456529656,0.00604522915015522,-0.142165283041239,0.000512436608879088,0.0920335525290518,0,-0.142182045283384,0,0.00549559355994106,0.939564090902592
"52",57,9998602820.66654,9996952193.21156,0.243024281939828,2.08869270430312,10,0.100917367435565,10,0.000820835077995639,0,1.91512386321066
"53",58,0.0184218068468356,5.8811045049607e-05,0.0465298400456488,0.000671661519530562,0.186422188273564,0.00178403651463735,0.434975265311257,0.000639683078595086,0.0301503510338758,0.684022319862396
"54",59,0.541644500103968,0.0339661686670814,-0.0888658881471236,0.000474985070241323,0.0965093896840797,0.00147930537890783,-0.797353032178208,0,0.000667317023598215,2.41706480606565
"55",60,0.0183276492616426,5.8811045049607e-05,0.0523763120084519,0.000696728368760933,0.244053165763519,0.00244734486759493,0.520466003742819,0.00140872749846476,7.07904621939277e-06,0.471314358917702
"56",61,0.0288301289762402,5.8811045049607e-05,0.0387412326491486,0.000695483579143889,0.189161708777638,0.00174355423629097,0.35391243232583,4.33680868994202e-19,0.038813698720242,0.921784178834541
"57",62,9941041907.56455,9985817086.54929,0.00161968035276699,10.436497954088,7.32258742083387,88864.5048803194,-9.99995054230011,1.3612283666303,0.457715281491235,-10
"58",63,9983030293.21392,9979223472.37491,0.010037658696168,15.3969418818353,10,262954.907695045,9.99999941955415,692.407346969804,869.304288879136,-10
"59",64,0.299488566485549,0.00496712015842852,-0.170342240631371,0.000987135837073563,-10,0,-0.170334597012434,0,0.000604695161179128,0.771281110749081
"60",66,9992213954.43888,9992337055.45744,0.069292723446048,5.83100979199858,10,0.392668904798489,10,1883.10886811452,1483.76242471349,-10
"61",67,1.6677019728457,1.93253190106701,0.00638278005766439,1.14720362477566,3.53259517621646,1.70745976651286,3.10349767375505,1.69953865358833,0.0360603249243747,3.83604008068622
"62",68,0.395024851851097,0.00990872398626072,-0.433553368664502,0.00077589686009208,0.0506878401373114,0,-0.433551009902072,0,0.00890203968569417,0.872151939252493
"63",69,0.803612657380554,0.208358760513719,-0.0597825790556259,0.247991673061089,0.201597477843624,0.21081568460382,-4.40714052449012,0,0.0330707727283716,4.18220905476396
"64",70,9999826887.61659,9999130324.44343,0.0370163150227428,1.01679331956876,10,489373.243131396,10,2793.62870606699,3526.33604750024,-10
"65",71,9997792658.35884,9998669226.35066,0.0242083988319741,1.82396011275451,10,3444268.56559906,10,4025.42419274741,4842.27322727001,-9.99999647255041
"66",72,2.98416724139073,0.22680215807478,-0.0678559478571687,0.0142676550309501,4.26135964295714,0.184138922817822,-4.65513512774695,0.000539063031653591,0.119103932587039,-2.01943266300003
"67",73,9996384270.00295,9998617884.77323,0.0525067281914106,2.57454985085976,10,1488559.4798934,9.99999991885848,4287.02338207806,6483.52370105091,-10
"68",74,0.0749078309016515,5.8811045049607e-05,0.018749131777019,0.000711682319327086,0.205677876378102,0.0017950563715147,0.180608653537193,0.000913735493393131,0.0488829383253619,0.593215621757696
"69",75,0.233310453614159,5.8811045049607e-05,-0.0147325376819667,0.000508161156228861,0.168300429992521,0.00114515027711821,-0.133515282533527,0,0.000700425382390442,0.978906241496556
"70",76,0.249072178407938,0.00682707207734005,-0.151288555850952,0.00099759314329501,-10,0,-0.151294240933078,0,0.00645165871568005,0.933510752557639
"71",77,0.292021305883357,0.0126748197598145,-0.257785013754771,0.000512343033109912,0.0958905639498228,0,-0.257776646939032,0,0.0125191937307967,0.96803598427236
"72",78,9992433308.12067,9996860259.77687,0.0485060958390278,237109.352720904,10,0.553976571413791,10,0.553976422289502,0,10
"73",79,9999758215.27105,9999542546.84997,0.0678630924242599,0.577681808938128,10,978118.651857439,10,3053.11076179244,2910.30806766951,-10
"74",80,0.699833094503277,0.209687828636991,-0.0292096579138362,0.0230003545038728,3.51226730342391,0.320297474807764,-4.14506601477814,0,0.00097574156917189,2.72900903116206
"75",81,0.875913547408667,0.0322013494703672,-0.123393649649362,0.000954100299076194,-10,0.00155047950502435,-1.12029958551063,0,0,-0.123431275323866
"76",82,9997735865.46325,9997768109.56051,0.0683527292135279,0.810283468192841,10,0.398020344133231,10,0.398017396879848,0,10
"77",83,9999525934.73556,9999137925.2745,0.0582569726129473,2.61901855324692,10,2243038.74159218,-1.11109149167912,10961.4097676117,20730.2068634456,-10
"78",84,0.940990906895986,0.0372790867741108,-7.08946491645147,0,-10,0,-10,0,0.0357716917434866,0.902706267130289
"79",85,9990488816.14732,9999898640.45119,0.226134356925541,2.42286320019043,10,0.104469713077708,10,0.00367380078584611,0,2.51824891531082
"80",86,9999489072.326,9999669675.80236,0.0549139244835523,1.09938130947431,10,518066.03371286,10,3336.51795448213,3415.55117789155,-10
"81",87,0.0192686957979809,5.8811045049607e-05,0.0514572429982695,0.0006771200946684,0.248389078152767,0.00283133362848272,0.532313204340297,0.000919454981889451,0.0215969027862674,1.03855623051461
"82",88,9997742797.63202,9999209986.08405,0.211547299800656,2.11205830154611,10,0.120337571863485,10,0.120337361734768,0,10
