"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",-0.0634099618906724,-0.0574332900875483,-0.0574332900875511,-0.0714131186171159,-0.0546590062171112,-0.0574332900875511,-0.0714131186171159,-0.0714131186171159,-0.0574332900875483,-0.0543601513308127,-0.0456879324430692,-0.0574332900875483,-0.0714131186171159,-0.0546590062171112,-0.0631774376112672
"2",0.0695837059887434,0.0689805136177832,0.0737558520434603,0.0687754357385609,0.0686407570992779,0.0686407570992812,0.0686407570992779,0.0642327969358777,0.0642327969358777,0.0695837059887434,0.0686407570992812,0.0737558520434603,0.0737558520434603,0.0686407570992779,0.0660485507426172
"3",0.101530833743488,0.101016216310863,0.104881710531001,0.104881710531001,0.0925644410818861,0.0974743368782112,0.101452358104184,0.0925644410818861,0.101016216310863,0.104881710531001,0.101016216310863,0.109725745591184,0.102588617389146,0.101016216310863,0.101016216310863
"4",0.00803365468209392,0.0166063259147192,0.0166063259147236,0.0153979405455244,0.00803365468209392,0.00803365468209392,0.0246627680574473,0.0166063259147216,0.0155675594873766,0.0155675594873766,0.0166063259147236,0.00803365468209392,0.0166063259147192,0.0246627680574473,0.0173108778194611
"5",0.00540960600062658,0.002397663465373,0.00567750337720234,0.002397663465373,0.0092481702501479,0.00408688159518352,0.00579428874788589,0.00615766564205047,0.00579428874788589,0.00408688159518352,0.00580622104377632,0.00579428874788589,0.00579428874788542,0.00769229685057297,0.00579428874788589
"6",-0.0477566850081718,-0.0460667199705679,-0.0538584486790776,-0.0538584486790798,-0.0477566850081718,-0.0538584486790798,-0.0538584486790798,-0.0460667199705679,-0.0511095034725884,-0.0586964356527582,-0.0511095034725884,-0.0629988119302816,-0.0538584486790798,-0.0552977966396584,-0.0552977966396584
"7",0.0160254566817393,0.025516440157168,0.015642847431827,0.0158272002185563,0.0158272002185563,0.0158272002185565,0.015642847431827,0.0132345673592837,0.0158272002185564,0.0129411238374239,0.0158272002185563,0.0138186779353594,0.0129411238374239,0.0175565271387214,0.0125458789529709
"8",-0.166226110802434,-0.179820514605963,-0.122331912873684,-0.178493332334239,-0.175329401081868,-0.180669679420623,-0.179820514605953,-0.17982051460596,-0.179820514605963,-0.199649358857732,-0.186022759548301,-0.180669679420623,-0.179820514605953,-0.247660932996259,-0.122331912873684
"9",-0.457158759339398,-0.406397002274718,-0.388058501939374,-0.455767355633134,-0.457158759339388,-0.457158759339388,-0.388058501939374,-0.457158759339398,-0.388058501939374,-0.438150739419435,-7.10880643437158,-0.438150739419435,-0.406397002274718,-0.406397002274718,-0.457158759339398
"10",0.0679490493066868,0.0699350117029305,0.0699350117029305,0.0799687873482191,0.0699350117029304,0.0668548911201779,0.0682228667218989,0.0682228667218989,0.0679490493066868,0.0799687873482191,0.0699350117029304,0.0687677718250375,0.0714367388595599,0.0799687873482191,0.0699350117029304
"11",0.0485698913232223,0.048569891323222,0.04633129113783,0.0443661055851631,0.0485698913232223,0.0485698913232223,0.04633129113783,0.0528838871907681,0.0520436303906881,0.0528838871907681,0.0470912039001547,0.0485698913232215,0.0470912039001547,0.0528838871907681,0.0480852666171437
