"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"1",0,-0.0634069346869613,0.000756036343162476,-10,0.000532328475376756,-10,0,-0.071403991471861,8.67361737988404e-19,-10,0.000532328475376756,-10,0,-0.071403991471861,0,-0.071403991471861,0.000756036343162476,-10,-2.16840434497101e-19,-10,0,-0.0456978686008987,0.000756036343162476,-10,0,-0.071403991471861,8.67361737988404e-19,-10,2.16840434497101e-19,-10
"2",1.66931593944432,10,2.20246277707136,10,4.11272829111819,10,2.19560874099662,10,2.20137959696326,10,2.35446824477483,10,2.20137959674824,10,1.85754552063599,10,1.85754552063599,10,1.66931593944432,10,2.35446824477483,10,4.11272829111819,10,4.11272829111819,10,2.20137959696326,10,2.20038543585165,10
"3",2.27545628985493,10,2.03731042665798,10,2.52026368650525,10,2.52026368650525,10,1.93119444813024,10,2.01703965755383,10,1.62249828761087,10,1.93119444813024,10,1.93396052295155,10,2.52026368650525,10,1.93396052295155,10,1.84724765015732,10,1.43533247900844,10,1.93396052274521,10,1.93396052295155,10
"4",1.27838243377845,10,3.49913888224801,10,3.49495947909991,10,3.8903122209104,10,1.27838243377845,10,1.27838243377845,10,3.59251581364928,10,3.49913888737389,10,3.37315709711519,10,3.37315709711519,10,3.49495947909991,10,1.27838243377845,10,3.49913888224801,10,3.59251581364928,10,4.37871693032106,10
"5",2.73125079762178,6.059629101671,3.82431264116274,4.83070518655007,3.59980224518324,5.34501738559305,3.82431264116274,4.83070518655007,3.23319215959257,5.76543765969125,3.7300045433648,5.8774534501016,0.944939441406396,4.2492099755515,3.18166067318452,5.5892820920508,0.944939441406396,4.2492099755515,3.7300045433648,5.8774534501016,3.1627540636064,5.48634312228337,0.944939441406396,4.2492099755515,3.17798936314116,5.52159667483362,3.1263325265658,5.6268400193414,0.944939441406396,4.2492099755515
"6",0.0307778638990648,-10,0.0380722424658585,-10,0.00825199220908655,-10,-1.11022302462516e-16,-10,0.0307778638990648,-10,-1.11022302462516e-16,-10,-1.11022302462516e-16,-10,0.0380722424658585,-10,0.00697796909298014,-10,0.000887155713263042,-10,0.00697796909298014,-10,0.000501315379146845,-10,-1.11022302462516e-16,-10,0.0103620815244951,-10,0.0103620815244951,-10
"7",2.12640430944616,-2.14543935457901,2.86167159525816,-1.76419728593728,3.27440579492216,-1.92086631477774,1.12593498664523,-1.43219438447252,1.12593498664523,-1.43219438447252,2.82962137973706,-1.94070246818951,3.27440579492216,-1.92086631477774,3.41095301399221,-1.72706799109552,2.82962138163715,-1.94070247074532,5189.6156350893,-0.184406256043339,1.12593498664523,-1.43219438447252,3.66431236339057,-1.4923072718887,5189.6156350893,-0.184406256043339,2.83010311841822,-1.94062821412378,1.36057937364258,-2.49490310603735
"8",0.000465272900151197,-10,0,-0.17982044610815,0.000996424825863226,-10,0.000894992718296047,-10,0.000934616705271863,-10,0.000437725672938693,-10,-1.73472347597681e-18,-10,-1.73472347597681e-18,-10,0,-0.17982044610815,0.000615496348385376,-10,1.73472347597681e-18,-10,0.000437725672938693,-10,-1.73472347597681e-18,-10,0.000901589961182106,-10,0.000996424825863226,-10
"9",0.000735194567593925,0.0664374573291298,0.000762779690314502,0.0821890505903704,0.000704091738812924,-10,0.000756354397207061,0.0877594124142238,0.000672085376581821,-10,0.000672085376581821,-10,0.000704091738812924,-10,0.000735194567593925,0.0664374573291298,0.000704091738812924,-10,0.000753592727860146,0.088621492566598,0.000720318303346866,0.0823178871275477,0.000753592727860146,0.088621492566598,0.000762779690314502,0.0821890505903704,0.000762779690314502,0.0821890505903704,0.000735194567593925,0.0664374573291298
"10",1.14650066684996,10,1.25136968009458,10,1.25136968009458,10,0.986124972731197,10,1.35214770703063,10,1.23493938476007,10,1.5293871838849,10,1.5293871838849,10,1.14650066684996,10,0.986124972731197,10,1.35214770703063,10,1.24373636066957,10,1.16049554060429,10,0.986124972731197,10,1.35214770703063,10
"11",0.000675818023128365,0.228557291334929,0.000690242267488733,0.24573979357956,0.000692198445872374,0.215038118925474,0.000683193578345886,0.209225032708171,0.000675818023128365,0.228557291334929,0.000675818023128365,0.228557291334929,0.000692198445872374,0.215038118925474,0.000679019751647567,0.235988606209721,0.000674538094546269,0.241398059835131,0.000679019751647567,0.235988606209721,0.000700346704154906,0.219436989554325,0.0006758180231283,0.228557291332405,0.000700346704154906,0.219436989554325,0.000679019751647567,0.235988606209721,0.000682900339230285,0.228856252686635
"12",0.776340567369039,-0.950376705192701,0.943452628877929,-0.592761759042638,1.22542569128378,-0.59740935712075,0.937796744563929,-0.515737080975793,0.94345262887498,-0.592761759104869,1.22542569128378,-0.59740935712075,0.259103104917831,5.83554200883919,0.937796744563929,-0.515737080975793,1.22542569128378,-0.59740935712075,1.98001067229407,-1.48043364917861,0.943452628877929,-0.592761759042638,0.663993641515746,-0.953929594587234,0.94345262887498,-0.592761759104869,0.00078906773416945,1.25349389965812,0.776340567369039,-0.950376705192701
"13",5.20097354632566,-10,5.17716127343401,-10,10.5417192292525,-10,5.96612710146642,-10,5.07099857764782,-10,10.5417192292525,-10,10.5417192292525,-10,1.75702581350441,-10,1.75702581350441,-10,1.75702581350441,-10,5.86119227040243,-10,5.86119227040243,-10,1.75702581350441,-10,5.07099857764782,-10,10.5417192292525,-10
"14",12.7446745333021,-8.59013348722414,1.9861877053245,-0.348254017576184,12.223681048815,-9.61769737191113,19.3994730223616,-6.11858206525956,1.9861877053245,-0.348254017576184,12.223681048815,-9.61769737191113,12.223681048815,-9.61769737191113,14.4062575406377,-10,12.744674202002,-8.59013333603222,148.656790136461,-10,148.656790136461,-10,12.744674202002,-8.59013333603222,9.49247870825567,-10,12.7447077555776,-8.59256182106849,9.49524200635558,-8.84808381900234
