"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",1.18633098106999,1.11950985765113,1.22607623166314,0.732294639041301,1.11498904656202,1.22607623166314,0.732294639041301,0.732294639041301,1.11950985765113,1.2149331027052,0.864109734334459,1.11950985765113,0.732294639041301,1.11498904656202,1.12384642889691
"2",1.36775594374954,1.38200697485061,0.981790457918075,1.46894610778961,1.47006898254287,0.791628032178494,1.47006898254287,1.46310758654263,1.46310758654263,1.36775594374954,0.791628032178494,0.981790457918075,0.981790457918075,1.47006898254287,1.35687191150991
"3",0.977604723028649,0.606157802591759,0.895753919742623,0.895753919742623,0.797875126051786,1.01200139922242,0.954759883936543,0.797875126051786,1.03495215666491,0.895753919742623,1.03495215666491,0.950223463111458,1.03337262980284,1.03553669561315,1.03495215666491
"4",0.442447471671108,0.585147275939446,0.438242941185246,0.530155848078602,0.442447471671108,0.442447471671108,0.503485747330071,0.570742865964817,0.5359599333085,0.5359599333085,0.438242941185246,0.442447471671108,0.585147275939446,0.503485747330071,0.531772325305114
"5",0.275095456535695,0.273493301119623,0.29462682721977,0.273493301119623,0.29074145244873,0.272521905081442,0.121954602664474,0.290530894466646,0.121954602664474,0.272521905081442,0.293042105849653,0.121954602664474,0.290247807915769,0.291873175759945,0.121954602664474
"6",0.144262966214029,0.209107439373797,0.258512360501469,0.242958978771725,0.144262966214029,0.242958978771725,0.242958978771725,0.209107439373797,0.236032037210247,0.233458189688335,0.236032037210247,0.220236842719171,0.242958978771725,0.24780757664381,0.24780757664381
"7",2.41263989805297,2.33857959591197,2.25479799710593,2.02077129440737,2.02077129440737,2.42705448380114,2.25479799710593,2.41541657510522,2.28848329353053,2.34366821793226,2.02077129440737,2.3703015561911,2.34366821793226,2.35019453559795,2.4229079084544
"8",1.0256466477754,0.953878742530894,0.635588824693606,1.09627267208053,1.06228738794737,1.06307059349628,1.09967502172216,1.09967502172216,0.953878742530894,0.972867424725826,1.07031954215648,1.06307059349628,1.09967502172216,0.732278986767817,0.635588824693606
"9",1.86084667277913,1.72541614358643,1.14967921092879,1.85998488897732,1.15210323071613,1.15210323071613,1.14967921092879,1.86084667277913,1.14967921092879,1.82226321717156,1.4068496987973,1.82226321717156,1.72541614358643,1.72541614358643,1.86084667277913
"10",1.43463423473756,1.45551005062492,1.45551005062492,1.0346722653638,0.650247471040468,1.35168973362307,1.36708044751758,1.36708044751758,1.43463423473756,1.0346722653638,0.650247471040468,1.4526604581373,1.42723260371642,1.0346722653638,0.650247471040468
"11",8.84452414512305,8.4062692141919,7.65819476886211,7.92952688048682,8.84452414512305,8.84452414512305,7.65819476886211,6.36828057726936,7.89194954842865,6.36828057726936,7.37897370298472,7.74591185645494,7.37897370298472,6.36828057726936,8.5203035999327
"12",1.35971382390263,1.33069777445465,0.678878847167558,1.20924784457879,1.23484188315658,0.678878847167558,1.27505455797632,1.20924784457879,0.678878847167558,1.3394665677727,1.33069777445465,1.3543043649952,1.23484188315658,1.3474159648281,1.35971382390263
"13",0.269958913052674,0.2687616127019,0.260076561442983,0.269347949071166,0.250111753744107,0.260076561442983,0.260076561442983,0.071815021217604,0.071815021217604,0.071815021217604,0.25546948594184,0.25546948594184,0.071815021217604,0.250111753744107,0.260076561442983
"14",0.547544809777223,0.430512527591558,0.478233064616535,0.557757334870955,0.430512527591558,0.478233064616535,0.478233064616535,0.571673145068793,0.591227785235601,0.518095803144412,0.518095803144412,0.591227785235601,0.557525837404268,0.557209272439554,0.5296855119862
"15",1.73426231379297,1.90535258498006,2.49195399728302,2.51055058572978,2.49195399728302,2.43376611170526,2.20281641562585,2.43116102045916,2.20281641562585,2.43376611170526,1.90535258498006,2.46774860162633,1.5185101175087,2.49543974843767,1.5185101175087
"16",1.14493822643716,1.17481247404005,0.933673952889575,1.05545766047741,1.05545766047741,0.507168464324061,0.933673952889575,1.14493822643716,0.933673952889575,0.933673952889575,1.04258890451358,0.507168464324061,0.507168464324061,0.507168464324061,1.04258890451358
"17",3.15290775387199,3.27475022051983,3.62694016241611,2.41513585722457,2.52894153593978,3.37267484540037,2.52894153593978,3.62694016241611,2.52894153593978,3.60109568515916,2.41513585722457,3.44400794844643,3.62694016241611,3.62369513772859,3.47279408577861
"18",1.14902203055649,1.17624205193349,1.26597356835429,1.27103121070693,1.14902203055649,1.25859133509729,1.2934168668862,1.02633725309028,1.25199834193588,1.27151372231174,1.128354319959,1.25199834193588,1.02633725309028,1.24570726571615,1.2934168668862
"19",3.09952692103739,3.25301654785639,2.48816184334126,2.2871207806997,2.2871207806997,3.09952692103739,2.26977212609969,2.2871207806997,3.21442464639588,3.2526539513594,2.48816184334126,2.77718575747772,3.22804767466126,2.2871207806997,3.27502868691519
"20",0.0479240671935663,0.14224709468427,0.147740252697868,0.142396393012906,0.0479240671935663,0.147214825136232,0.140537922919764,0.142396393012906,0.132782825102137,0.147214825136232,0.14224709468427,0.132782825102137,0.147214825136232,0.147740252697868,0.144185066144171
"21",7.81212185169922,7.81212185169922,9.97024079499424,11.3098725547294,10.3757059031024,10.0287836135353,10.9944023747129,10.9944023747129,7.81212185169922,10.0287836135353,10.248140059,8.40058375257199,8.40058375257199,9.97024079499424,10.248140059
