"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,0.370641992631911,0.366755709919072,0.360102847608725,0.377099557147692,0.322166129644947,0.333824307889551,0.322166129784919
"2",2,0.709320224863313,0.709320224871915,0.709320224872857,0.589881712265527,0.682881686342817,0.419372206677089,0.709320228669996
"3",3,1.37721281068996,1.37721281070634,1.37721281070876,0.887687346952132,1.29909146626602,1.37721286467172,1.37721281404469
"4",4,0.180986745899172,0.18098674590096,0.18098674590085,0.273648760439917,0.174224118365036,0.168356473552266,0.170759162737784
"5",6,0.0252454770020962,0.0251862367381768,0.0251848467997248,0.126114738490595,0.023792957372204,0.0250580289704003,0.0243925280637109
"6",7,0.53177421074746,0.50118603446169,0.447406926585492,0.145168439875587,0.234428344588143,0.131411737658252,0.33722342827798
"7",9,1.25458128298213,1.25299658408749,1.25366419162879,1.32958251769946,1.25206296886714,1.25188662896195,1.25188662677449
"8",10,2.08371898416327,2.06324900379494,1.95801516604937,0.27733383691447,1.25485922160613,0.289698676882415,1.95706040703227
"9",11,4.08673079571066,3.83287863954935,3.45218938069656,1.28718013252778,1.28718013252778,1.28718013252778,3.45260255918475
"10",12,0.533050856006599,0.533050856018212,0.533050856019525,0.556360711696293,0.453011734716931,0.533050876711929,0.533050859176248
"11",13,3.77432620122209,3.33532481203057,3.61630908898284,3.34235525602759,3.64375006927553,3.33593927127994,3.3354107242822
"12",14,1.04434174413111,1.03421840416764,1.0229283859556,1.02127951970011,1.02447827487729,1.02245757221437,1.00512621038555
"13",15,0.0487502322222768,0.0487502322223593,0.0487502322224637,0.104406567914673,0.0481849316119606,0.0439223425760408,0.0481849316112911
"14",16,0.266754950194502,0.266613034665032,0.26674972153261,0.377797447548239,0.266646018318925,0.263461828137334,0.263461828138971
"15",17,1.99603732115718,1.9342747944369,1.73447212129229,0.753696594617635,1.15891845103697,0.750147239727585,1.71290348262323
"16",18,0.401132801729158,0.40113280173645,0.401132801738025,0.659938275850711,0.401132924834999,0.401132920917223,0.401132805882614
