"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",1.18633097978851,1.14693015765463,1.25338800018794,0.732294634504293,1.13578581695741,1.25338800018794,0.732294634504293,0.732294634504293,1.14693015765463,1.22197120375388,0.864109726749635,1.14693015765463,0.732294634504293,1.13578581695741,1.16486779724067
"2",1.45931051028948,1.47291748293973,1.24589498852864,1.48832899315194,1.56882927501881,1.29141663688492,1.56882927501881,1.00969679427505,1.00969679427505,1.45931051028948,1.29141663688492,1.24589498852864,1.24589498852864,1.56882927501881,1.43154538912637
"3",1.77591352113784,1.67767572045093,1.44721453808174,1.44721453808174,1.50996197421804,1.63549692077899,1.76140711740744,1.50996197421804,1.87245484909482,1.44721453808174,1.87245484909482,1.64881437848093,1.64566961893441,1.87303938804304,1.87245484909482
"4",0.279048991345505,0.431973211537495,0.376948252988515,0.416205739054301,0.279048991345505,0.279048991345505,0.382759940772654,0.417568801562862,0.373641907498415,0.373641907498415,0.376948252988515,0.279048991345505,0.431973211537495,0.382759940772654,0.40433480945601
"5",0.0526442074844704,0.0480465864896462,0.0532369280497211,0.0480465864896462,0.0524257947496156,0.0478346308780646,0.0404268075230628,0.0545588098612782,0.0404268075230628,0.0478346308780646,0.0530094347489036,0.0404268075230628,0.0463188446931635,0.0519580034780101,0.0404268075230628
"6",0.154960930205864,0.226641093800699,0.304813756814274,0.289541800225759,0.154960930205864,0.289541800225759,0.289541800225759,0.226641093800699,0.259329309052163,0.295086888481556,0.259329309052163,0.299925361826984,0.289541800225759,0.296611891487843,0.296611891487843
"7",2.33972800784486,2.29838691638165,2.15060016962717,2.03866091790226,2.03866091790226,2.33711724100754,2.15060016962717,2.301634165974,2.19854605073693,2.20503045023414,2.03866091790226,2.26272701526037,2.20503045023414,2.26384740051523,2.35689570059612
"8",1.64867883759774,0.953878742526478,0.921767275192558,1.83953372433535,1.75684302380756,1.68661648832403,1.91558857312755,1.91558857312755,0.953878742526478,1.90860606607283,1.89985878781847,1.68661648832403,1.91558857312755,1.90385197405843,0.921767275192558
"9",6.06100289559584,5.18887473288476,2.5665502097626,5.55079605277556,3.9764006329891,3.9764006329891,2.5665502097626,6.06100289559584,2.5665502097626,5.2867852576426,5.53140375852422,5.2867852576426,5.18887473288476,5.18887473288476,6.06100289559584
"10",1.01061073030495,1.18600828381571,1.18600828381571,0.941422666390983,0.916600537530939,1.05758703255113,1.07554798280695,1.07554798280695,1.01061073030495,0.941422666390983,0.916600537530939,1.06862319832192,1.03897136251599,0.941422666390983,0.916600537530939
